#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,25,19,2,4,76:27,49,59
2,Borussia Dortmund,BVB,25,17,2,6,65:37,28,53
3,Bayer Leverkusen,B04,25,13,6,6,64:40,24,45
4,1899 Hoffenheim,TSG,25,13,4,8,48:36,12,43
5,RB Leipzig,RBL,25,12,5,8,51:29,22,41
6,SC Freiburg,SCF,25,11,8,6,40:27,13,41
7,1. FC Union Berlin,FCU,25,10,7,8,32:33,-1,37
8,1. FC Köln,KOE,25,9,9,7,36:39,-3,36
9,1. FSV Mainz 05,M05,25,10,4,11,35:30,5,34
10,Eintracht Frankfurt,SGE,25,9,7,9,37:37,0,34
11,VfL Bochum,BOC,25,9,5,11,27:35,-8,32
12,VfL Wolfsburg,WOB,25,9,4,12,27:37,-10,31
13,Bor. Mönchengladbach,BMG,25,7,6,12,34:51,-17,27
14,FC Augsburg,FCA,25,6,8,11,27:41,-14,26
15,Arminia Bielefeld,DSC,25,5,10,10,22:33,-11,25
16,Hertha BSC,BSC,25,6,5,14,26:58,-32,23
17,VfB Stuttgart,VFB,25,5,7,13,31:47,-16,22
18,SpVgg Greuther Fürth,SGF,25,3,5,17,23:64,-41,14
