#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,RB Leipzig,RBL,3,2,1,0,8:2,6,7
2,FC Augsburg,FCA,3,2,1,0,5:1,4,7
3,Eintracht Frankfurt,SGE,3,2,1,0,6:3,3,7
4,Bayern München,FCB,3,2,0,1,13:7,6,6
5,Borussia Dortmund,BVB,3,2,0,1,7:2,5,6
6,1899 Hoffenheim,TSG,3,2,0,1,8:5,3,6
7,Werder Bremen,SVW,3,2,0,1,5:5,0,6
8,VfB Stuttgart,VFB,3,1,1,1,7:5,2,4
9,1. FC Union Berlin,FCU,3,1,1,1,6:4,2,4
10,Arminia Bielefeld,DSC,3,1,1,1,2:2,0,4
11,Bor. Mönchengladbach,BMG,3,1,1,1,4:5,-1,4
12,SC Freiburg,SCF,3,1,1,1,4:7,-3,4
13,Hertha BSC,BSC,3,1,0,2,8:8,0,3
14,Bayer Leverkusen,B04,3,0,3,0,2:2,0,3
15,VfL Wolfsburg,WOB,3,0,3,0,1:1,0,3
16,1. FC Köln,KOE,3,0,0,3,3:7,-4,0
17,1. FSV Mainz 05,M05,3,0,0,3,2:11,-9,0
18,FC Schalke 04,S04,3,0,0,3,1:15,-14,0
