#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,24,17,4,3,71:34,37,55
2,RB Leipzig,RBL,24,16,5,3,46:20,26,53
3,VfL Wolfsburg,WOB,24,12,9,3,38:21,17,45
4,Eintracht Frankfurt,SGE,24,11,10,3,47:33,14,43
5,Bayer Leverkusen,B04,24,11,7,6,42:26,16,40
6,Borussia Dortmund,BVB,24,12,3,9,50:35,15,39
7,1. FC Union Berlin,FCU,24,8,11,5,36:26,10,35
8,SC Freiburg,SCF,24,9,7,8,37:38,-1,34
9,VfB Stuttgart,VFB,24,8,9,7,45:37,8,33
10,Bor. Mönchengladbach,BMG,24,8,9,7,40:37,3,33
11,1899 Hoffenheim,TSG,24,8,6,10,39:41,-2,30
12,Werder Bremen,SVW,24,7,9,8,29:33,-4,30
13,FC Augsburg,FCA,24,7,5,12,24:37,-13,26
14,1. FC Köln,KOE,24,5,7,12,22:42,-20,22
15,Hertha BSC,BSC,24,5,6,13,28:43,-15,21
16,Arminia Bielefeld,DSC,24,5,4,15,18:43,-25,19
17,1. FSV Mainz 05,M05,24,4,6,14,23:44,-21,18
18,FC Schalke 04,S04,24,1,7,16,16:61,-45,10
