#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,33,23,6,4,94:42,52,75
2,RB Leipzig,RBL,33,19,8,6,59:30,29,65
3,Borussia Dortmund,BVB,33,19,4,10,72:45,27,61
4,VfL Wolfsburg,WOB,33,17,10,6,59:34,25,61
5,Eintracht Frankfurt,SGE,33,15,12,6,66:52,14,57
6,Bayer Leverkusen,B04,33,14,10,9,52:36,16,52
7,1. FC Union Berlin,FCU,33,11,14,8,48:42,6,47
8,Bor. Mönchengladbach,BMG,33,12,10,11,60:54,6,46
9,VfB Stuttgart,VFB,33,12,9,12,56:53,3,45
10,SC Freiburg,SCF,33,12,9,12,51:49,2,45
11,1899 Hoffenheim,TSG,33,10,10,13,50:53,-3,40
12,FC Augsburg,FCA,33,10,6,17,34:49,-15,36
13,1. FSV Mainz 05,M05,33,9,9,15,36:54,-18,36
14,Hertha BSC,BSC,33,8,11,14,40:50,-10,35
15,Arminia Bielefeld,DSC,33,8,8,17,24:52,-28,32
16,Werder Bremen,SVW,33,7,10,16,34:53,-19,31
17,1. FC Köln,KOE,33,7,9,17,33:60,-27,30
18,FC Schalke 04,S04,33,3,7,23,25:85,-60,16
