#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,34,24,6,4,99:44,55,78
2,RB Leipzig,RBL,34,19,8,7,60:32,28,65
3,Borussia Dortmund,BVB,34,20,4,10,75:46,29,64
4,VfL Wolfsburg,WOB,34,17,10,7,61:37,24,61
5,Eintracht Frankfurt,SGE,34,16,12,6,69:53,16,60
6,Bayer Leverkusen,B04,34,14,10,10,53:39,14,52
7,1. FC Union Berlin,FCU,34,12,14,8,50:43,7,50
8,Bor. Mönchengladbach,BMG,34,13,10,11,64:56,8,49
9,VfB Stuttgart,VFB,34,12,9,13,56:55,1,45
10,SC Freiburg,SCF,34,12,9,13,52:52,0,45
11,1899 Hoffenheim,TSG,34,11,10,13,52:54,-2,43
12,1. FSV Mainz 05,M05,34,10,9,15,39:56,-17,39
13,FC Augsburg,FCA,34,10,6,18,36:54,-18,36
14,Hertha BSC,BSC,34,8,11,15,41:52,-11,35
15,Arminia Bielefeld,DSC,34,9,8,17,26:52,-26,35
16,1. FC Köln,KOE,34,8,9,17,34:60,-26,33
17,Werder Bremen,SVW,34,7,10,17,36:57,-21,31
18,FC Schalke 04,S04,34,3,7,24,25:86,-61,16
