#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,29,21,5,3,83:38,45,68
2,RB Leipzig,RBL,29,18,7,4,52:23,29,61
3,VfL Wolfsburg,WOB,29,15,9,5,51:29,22,54
4,Eintracht Frankfurt,SGE,29,14,11,4,59:44,15,53
5,Borussia Dortmund,BVB,29,15,4,10,62:42,20,49
6,Bayer Leverkusen,B04,29,13,8,8,48:32,16,47
7,Bor. Mönchengladbach,BMG,29,11,10,8,52:43,9,43
8,1. FC Union Berlin,FCU,29,10,13,6,44:35,9,43
9,SC Freiburg,SCF,29,11,7,11,44:42,2,40
10,VfB Stuttgart,VFB,29,10,9,10,51:46,5,39
11,FC Augsburg,FCA,29,9,6,14,29:42,-13,33
12,1899 Hoffenheim,TSG,29,8,8,13,41:47,-6,32
13,Werder Bremen,SVW,29,7,9,13,33:47,-14,30
14,1. FSV Mainz 05,M05,29,7,8,14,31:49,-18,29
15,Hertha BSC,BSC,29,6,9,14,35:49,-14,27
16,Arminia Bielefeld,DSC,29,7,6,16,22:46,-24,27
17,1. FC Köln,KOE,29,5,8,16,27:53,-26,23
18,FC Schalke 04,S04,29,2,7,20,18:75,-57,13
