#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1899 Hoffenheim,TSG,2,2,0,0,7:3,4,6
2,FC Augsburg,FCA,2,2,0,0,5:1,4,6
3,Eintracht Frankfurt,SGE,2,1,1,0,4:2,2,4
3,RB Leipzig,RBL,2,1,1,0,4:2,2,4
5,SC Freiburg,SCF,2,1,1,0,4:3,1,4
6,Arminia Bielefeld,DSC,2,1,1,0,2:1,1,4
7,Bayern München,FCB,2,1,0,1,9:4,5,3
8,VfB Stuttgart,VFB,2,1,0,1,6:4,2,3
9,Hertha BSC,BSC,2,1,0,1,5:4,1,3
10,Borussia Dortmund,BVB,2,1,0,1,3:2,1,3
11,Werder Bremen,SVW,2,1,0,1,4:5,-1,3
12,Bayer Leverkusen,B04,2,0,2,0,1:1,0,2
12,VfL Wolfsburg,WOB,2,0,2,0,1:1,0,2
14,1. FC Union Berlin,FCU,2,0,1,1,2:4,-2,1
15,Bor. Mönchengladbach,BMG,2,0,1,1,1:4,-3,1
16,1. FC Köln,KOE,2,0,0,2,2:4,-2,0
17,1. FSV Mainz 05,M05,2,0,0,2,2:7,-5,0
18,FC Schalke 04,S04,2,0,0,2,1:11,-10,0
