#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,28,20,5,3,80:36,44,65
2,RB Leipzig,RBL,28,18,6,4,52:23,29,60
3,VfL Wolfsburg,WOB,28,15,9,4,49:26,23,54
4,Eintracht Frankfurt,SGE,28,14,11,3,59:40,19,53
5,Borussia Dortmund,BVB,28,14,4,10,58:41,17,46
6,Bayer Leverkusen,B04,28,12,8,8,45:32,13,44
7,1. FC Union Berlin,FCU,28,9,13,6,42:34,8,40
8,Bor. Mönchengladbach,BMG,28,10,10,8,48:43,5,40
9,VfB Stuttgart,VFB,28,10,9,9,50:44,6,39
10,SC Freiburg,SCF,28,10,7,11,40:42,-2,37
11,FC Augsburg,FCA,28,9,5,14,29:42,-13,32
12,1899 Hoffenheim,TSG,28,8,7,13,41:47,-6,31
13,Werder Bremen,SVW,28,7,9,12,32:43,-11,30
14,1. FSV Mainz 05,M05,28,7,7,14,30:48,-18,28
15,Hertha BSC,BSC,28,6,8,14,34:48,-14,26
16,Arminia Bielefeld,DSC,28,7,5,16,22:46,-24,26
17,1. FC Köln,KOE,28,5,8,15,27:50,-23,23
18,FC Schalke 04,S04,28,2,7,19,18:71,-53,13
