#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,11,3,2,48:25,23,36
2,RB Leipzig,RBL,16,9,5,2,28:14,14,32
3,Bayer Leverkusen,B04,16,8,5,3,30:16,14,29
4,Borussia Dortmund,BVB,16,9,2,5,32:20,12,29
5,1. FC Union Berlin,FCU,16,7,7,2,32:20,12,28
6,VfL Wolfsburg,WOB,16,6,8,2,24:19,5,26
7,Eintracht Frankfurt,SGE,16,6,8,2,28:24,4,26
8,Bor. Mönchengladbach,BMG,16,6,7,3,30:26,4,25
9,SC Freiburg,SCF,16,6,5,5,29:26,3,23
10,VfB Stuttgart,VFB,16,5,7,4,32:24,8,22
11,FC Augsburg,FCA,16,5,4,7,17:25,-8,19
12,Werder Bremen,SVW,16,4,6,6,19:24,-5,18
13,Hertha BSC,BSC,16,4,5,7,23:25,-2,17
14,1899 Hoffenheim,TSG,16,4,4,8,22:30,-8,16
15,Arminia Bielefeld,DSC,16,4,2,10,10:24,-14,14
16,1. FC Köln,KOE,16,2,6,8,13:27,-14,12
17,1. FSV Mainz 05,M05,16,1,4,11,15:34,-19,7
18,FC Schalke 04,S04,16,1,4,11,13:42,-29,7
