#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,10,8,1,1,26:10,16,25
2,Bayern München,FCB,10,7,3,0,22:4,18,24
3,1. FC Kaiserslautern,FCK,11,7,3,1,27:14,13,24
4,FC Schalke 04,S04,10,7,2,1,21:10,11,23
5,Hertha BSC,BSC,11,7,2,2,22:12,10,23
6,Werder Bremen,SVW,11,7,2,2,18:12,6,23
7,Borussia Dortmund,BVB,10,7,1,2,17:6,11,22
8,VfB Stuttgart,VFB,11,5,4,2,16:6,10,19
9,VfL Wolfsburg,WOB,10,5,3,2,19:9,10,18
10,Hamburger SV,HSV,11,5,3,3,23:18,5,18
11,TSV 1860 München,M60,11,5,2,4,16:21,-5,17
12,SC Freiburg,SCF,10,4,4,2,15:10,5,16
13,Energie Cottbus,FCE,10,4,2,4,10:14,-4,14
14,1. FC Nürnberg,FCN,11,3,3,5,12:16,-4,12
15,FC Hansa Rostock,ROS,11,3,3,5,10:14,-4,12
16,Bor. Mönchengladbach,BMG,10,2,4,4,10:11,-1,10
17,FC St. Pauli,STP,10,3,1,6,11:15,-4,10
18,1. FC Köln,KOE,11,2,2,7,6:16,-10,8
