#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FC Kaiserslautern,FCK,3,3,0,0,7:4,3,9
2,Energie Cottbus,FCE,3,2,1,0,5:3,2,7
3,Bayern München,FCB,2,2,0,0,5:0,5,6
4,Borussia Dortmund,BVB,3,2,0,1,6:2,4,6
5,1. FC Köln,KOE,3,2,0,1,4:3,1,6
6,FC Schalke 04,S04,2,1,1,0,6:4,2,4
7,SC Freiburg,SCF,3,1,1,1,5:4,1,4
8,Bayer Leverkusen,B04,2,1,1,0,3:2,1,4
9,Bor. Mönchengladbach,BMG,3,1,1,1,1:1,0,4
10,TSV 1860 München,M60,3,1,1,1,2:5,-3,4
11,Hamburger SV,HSV,2,1,0,1,4:3,1,3
12,1. FC Nürnberg,FCN,2,1,0,1,4:4,0,3
13,VfB Stuttgart,VFB,3,0,3,0,0:0,0,3
14,Werder Bremen,SVW,2,1,0,1,4:5,-1,3
15,VfL Wolfsburg,WOB,2,0,2,0,2:2,0,2
16,FC St. Pauli,STP,3,0,1,2,0:3,-3,1
17,Hertha BSC,BSC,2,0,0,2,2:5,-3,0
18,FC Hansa Rostock,ROS,2,0,0,2,0:5,-5,0
