#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayer Leverkusen,B04,13,11,1,1,37:10,27,34
2,Hertha BSC,BSC,14,10,2,2,35:13,22,32
3,FC Schalke 04,S04,13,10,2,1,30:11,19,32
4,Bayern München,FCB,13,9,4,0,31:6,25,31
5,1. FC Kaiserslautern,FCK,13,9,3,1,32:17,15,30
6,Borussia Dortmund,BVB,13,8,3,2,22:9,13,27
7,Werder Bremen,SVW,13,8,2,3,19:13,6,26
8,VfL Wolfsburg,WOB,13,7,3,3,27:14,13,24
9,Hamburger SV,HSV,13,7,3,3,30:19,11,24
10,VfB Stuttgart,VFB,13,6,4,3,18:9,9,22
11,Energie Cottbus,FCE,12,6,2,4,15:14,1,20
12,TSV 1860 München,M60,13,6,2,5,18:24,-6,20
13,FC Hansa Rostock,ROS,14,5,4,5,17:16,1,19
14,1. FC Nürnberg,FCN,14,5,3,6,16:21,-5,18
15,SC Freiburg,SCF,12,4,5,3,17:14,3,17
16,Bor. Mönchengladbach,BMG,12,4,4,4,13:12,1,16
17,FC St. Pauli,STP,13,4,3,6,15:18,-3,15
18,1. FC Köln,KOE,13,2,4,7,7:17,-10,10
