#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FC Kaiserslautern,FCK,9,7,2,0,24:9,15,23
2,Bayer Leverkusen,B04,8,7,1,0,24:9,15,22
3,Hertha BSC,BSC,9,7,0,2,19:9,10,21
4,Bayern München,FCB,8,6,2,0,20:4,16,20
5,Werder Bremen,SVW,9,6,2,1,14:8,6,20
6,FC Schalke 04,S04,8,5,2,1,14:9,5,17
7,VfB Stuttgart,VFB,9,4,4,1,11:3,8,16
8,Borussia Dortmund,BVB,8,5,1,2,12:5,7,16
9,VfL Wolfsburg,WOB,8,4,2,2,15:7,8,14
10,SC Freiburg,SCF,8,3,3,2,13:10,3,12
11,Hamburger SV,HSV,9,3,3,3,16:15,1,12
12,TSV 1860 München,M60,9,3,2,4,10:20,-10,11
13,FC Hansa Rostock,ROS,9,2,3,4,8:11,-3,9
14,1. FC Nürnberg,FCN,9,2,2,5,8:14,-6,8
15,Energie Cottbus,FCE,8,2,2,4,7:13,-6,8
16,Bor. Mönchengladbach,BMG,8,1,4,3,6:9,-3,7
17,1. FC Köln,KOE,9,2,1,6,6:15,-9,7
18,FC St. Pauli,STP,8,1,1,6,6:13,-7,4
