#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,5,5,0,0,17:3,14,15
2,Eintracht Frankfurt,SGE,5,4,1,0,12:1,11,13
3,Bayern München,FCB,5,4,0,1,13:5,8,12
4,VfL Wolfsburg,WOB,5,3,2,0,18:7,11,11
5,FC Schalke 04,S04,5,3,2,0,10:2,8,11
6,SC Freiburg,SCF,5,3,1,1,11:3,8,10
7,1. FC Köln,KOE,5,3,1,1,11:6,5,10
8,Hamburger SV,HSV,5,3,1,1,10:6,4,10
9,1. FC Kaiserslautern,FCK,5,3,1,1,7:3,4,10
10,Bayer Leverkusen,B04,5,3,1,1,6:2,4,10
11,VfB Stuttgart,VFB,5,2,3,0,12:8,4,9
12,Energie Cottbus,FCE,5,3,0,2,7:6,1,9
13,SpVgg Unterhaching,UNT,5,2,2,1,8:7,1,8
14,TSV 1860 München,M60,5,2,1,2,6:8,-2,7
15,Werder Bremen,SVW,5,1,3,1,9:8,1,6
16,VfL Bochum,BOC,5,2,0,3,6:10,-4,6
17,Borussia Dortmund,BVB,5,2,0,3,5:9,-4,6
18,FC Hansa Rostock,ROS,5,1,2,2,2:7,-5,5
