#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,6,6,0,0,21:4,17,18
2,Bayern München,FCB,6,5,0,1,19:7,12,15
3,Eintracht Frankfurt,SGE,5,4,1,0,12:1,11,13
4,Hamburger SV,HSV,6,4,1,1,15:6,9,13
5,1. FC Kaiserslautern,FCK,6,4,1,1,10:5,5,13
6,Bayer Leverkusen,B04,6,4,1,1,7:2,5,13
7,VfL Wolfsburg,WOB,6,3,3,0,19:8,11,12
8,VfB Stuttgart,VFB,6,3,3,0,13:8,5,12
9,FC Schalke 04,S04,5,3,2,0,10:2,8,11
10,SC Freiburg,SCF,5,3,1,1,11:3,8,10
11,1. FC Köln,KOE,5,3,1,1,11:6,5,10
12,SpVgg Unterhaching,UNT,6,2,3,1,8:7,1,9
13,Energie Cottbus,FCE,5,3,0,2,7:6,1,9
14,TSV 1860 München,M60,5,2,1,2,6:8,-2,7
15,VfL Bochum,BOC,6,2,1,3,7:11,-4,7
16,Werder Bremen,SVW,5,1,3,1,9:8,1,6
17,Borussia Dortmund,BVB,5,2,0,3,5:9,-4,6
18,FC Hansa Rostock,ROS,5,1,2,2,2:7,-5,5
