#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,3,3,0,0,10:0,10,9
2,Eintracht Frankfurt,SGE,3,3,0,0,8:0,8,9
3,Bayern München,FCB,3,3,0,0,10:3,7,9
4,SC Freiburg,SCF,3,2,1,0,8:1,7,7
5,FC Schalke 04,S04,3,2,1,0,6:2,4,7
6,VfL Wolfsburg,WOB,2,2,0,0,6:1,5,6
7,VfB Stuttgart,VFB,2,2,0,0,6:2,4,6
8,1. FC Kaiserslautern,FCK,3,2,0,1,4:2,2,6
8,Bayer Leverkusen,B04,3,2,0,1,4:2,2,6
10,1. FC Köln,KOE,2,1,1,0,5:2,3,4
11,TSV 1860 München,M60,2,1,1,0,3:2,1,4
12,Hamburger SV,HSV,3,1,1,1,6:6,0,4
13,Werder Bremen,SVW,2,1,0,1,4:3,1,3
14,Borussia Dortmund,BVB,2,1,0,1,3:3,0,3
15,Energie Cottbus,FCE,2,1,0,1,3:4,-1,3
16,VfL Bochum,BOC,3,1,0,2,2:8,-6,3
17,SpVgg Unterhaching,UNT,2,0,2,0,1:1,0,2
18,FC Hansa Rostock,ROS,2,0,1,1,0:4,-4,1
