#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,7,6,0,1,21:8,13,18
2,Eintracht Frankfurt,SGE,6,5,1,0,15:2,13,16
3,1. FC Köln,KOE,7,5,1,1,20:10,10,16
4,Bayern München,FCB,7,5,0,2,20:9,11,15
5,FC Schalke 04,S04,6,4,2,0,13:4,9,14
6,VfL Wolfsburg,WOB,7,3,4,0,20:9,11,13
7,Hamburger SV,HSV,7,4,1,2,16:9,7,13
8,VfB Stuttgart,VFB,7,3,4,0,15:10,5,13
9,Bayer Leverkusen,B04,6,4,1,1,7:2,5,13
10,1. FC Kaiserslautern,FCK,7,4,1,2,10:7,3,13
11,SpVgg Unterhaching,UNT,7,3,3,1,10:8,2,12
12,Energie Cottbus,FCE,6,4,0,2,9:7,2,12
13,SC Freiburg,SCF,6,3,1,2,11:4,7,10
14,Werder Bremen,SVW,6,2,3,1,11:8,3,9
15,Borussia Dortmund,BVB,6,3,0,3,7:9,-2,9
16,TSV 1860 München,M60,6,2,2,2,8:10,-2,8
17,VfL Bochum,BOC,7,2,2,3,8:12,-4,8
18,FC Hansa Rostock,ROS,6,1,3,2,4:9,-5,6
