#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FC Köln,KOE,10,6,3,1,26:12,14,21
2,Bayern München,FCB,9,7,0,2,24:10,14,21
3,FC Schalke 04,S04,8,6,2,0,17:6,11,20
4,VfL Wolfsburg,WOB,10,5,4,1,25:11,14,19
5,Bayer Leverkusen,B04,8,6,1,1,15:4,11,19
6,Hertha BSC,BSC,10,6,1,3,26:17,9,19
7,Energie Cottbus,FCE,10,6,0,4,15:13,2,18
8,VfB Stuttgart,VFB,10,4,5,1,19:13,6,17
9,1. FC Kaiserslautern,FCK,9,5,2,2,12:8,4,17
10,Hamburger SV,HSV,8,5,1,2,18:10,8,16
11,Eintracht Frankfurt,SGE,8,5,1,2,16:8,8,16
12,SpVgg Unterhaching,UNT,10,4,4,2,12:10,2,16
13,Werder Bremen,SVW,8,4,3,1,14:9,5,15
14,Borussia Dortmund,BVB,8,5,0,3,12:10,2,15
15,SC Freiburg,SCF,8,4,2,2,17:5,12,14
16,TSV 1860 München,M60,9,4,2,3,12:14,-2,14
17,VfL Bochum,BOC,10,4,2,4,13:16,-3,14
18,FC Hansa Rostock,ROS,9,3,3,3,11:13,-2,12
