#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,4,4,0,0,9:0,9,12
2,Werder Bremen,SVW,4,3,1,0,11:6,5,10
3,Bor. Mönchengladbach,BMG,4,3,1,0,6:3,3,10
4,Hertha BSC,BSC,4,3,0,1,9:4,5,9
5,Hamburger SV,HSV,4,2,2,0,7:2,5,8
6,FC Schalke 04,S04,4,2,2,0,5:2,3,8
7,VfL Wolfsburg,WOB,4,2,2,0,7:5,2,8
8,Borussia Dortmund,BVB,4,2,1,1,5:3,2,7
9,1. FC Köln,KOE,4,2,0,2,5:5,0,6
10,Hannover 96,H96,4,1,2,1,7:7,0,5
11,1. FC Nürnberg,FCN,4,1,2,1,5:5,0,5
12,MSV Duisburg,MSV,4,1,2,1,4:5,-1,5
13,Bayer Leverkusen,B04,4,1,2,1,6:8,-2,5
14,VfB Stuttgart,VFB,4,1,1,2,5:6,-1,4
15,Arminia Bielefeld,DSC,4,1,1,2,2:4,-2,4
16,Eintracht Frankfurt,SGE,4,1,0,3,2:6,-4,3
17,1. FC Kaiserslautern,FCK,4,1,0,3,6:13,-7,3
18,1. FSV Mainz 05,M05,4,0,1,3,3:8,-5,1
