#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,14,2,1,42:14,28,44
2,Werder Bremen,SVW,17,12,3,2,50:18,32,39
3,FC Schalke 04,S04,17,10,6,1,32:16,16,36
4,Hamburger SV,HSV,17,10,2,5,26:16,10,32
5,Bor. Mönchengladbach,BMG,17,8,7,2,27:18,9,31
6,1. FC Nürnberg,FCN,17,9,3,5,31:20,11,30
7,Hertha BSC,BSC,17,8,5,4,30:22,8,29
8,Borussia Dortmund,BVB,17,8,4,5,23:18,5,28
9,Bayer Leverkusen,B04,17,7,6,4,30:23,7,27
10,Arminia Bielefeld,DSC,17,8,2,7,18:15,3,26
11,1. FSV Mainz 05,M05,17,6,7,4,31:23,8,25
12,VfL Wolfsburg,WOB,17,4,10,3,17:17,0,22
13,VfB Stuttgart,VFB,17,5,7,5,18:19,-1,22
14,Hannover 96,H96,17,4,9,4,27:24,3,21
15,Eintracht Frankfurt,SGE,17,5,5,7,24:22,2,20
16,1. FC Kaiserslautern,FCK,17,5,5,7,26:33,-7,20
17,1. FC Köln,KOE,17,5,4,8,24:29,-5,19
18,MSV Duisburg,MSV,17,3,9,5,17:23,-6,18
