#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,14,12,1,1,34:10,24,37
2,Werder Bremen,SVW,15,11,2,2,44:18,26,35
3,Hamburger SV,HSV,15,10,2,3,25:12,13,32
4,FC Schalke 04,S04,14,8,5,1,25:12,13,29
5,Bor. Mönchengladbach,BMG,15,8,5,2,23:14,9,29
6,Arminia Bielefeld,DSC,15,8,2,5,18:12,6,26
7,Hertha BSC,BSC,14,7,4,3,25:15,10,25
8,Borussia Dortmund,BVB,15,7,3,5,20:16,4,24
9,Bayer Leverkusen,B04,15,6,5,4,26:20,6,23
10,1. FSV Mainz 05,M05,15,5,6,4,28:21,7,21
11,1. FC Nürnberg,FCN,14,6,3,5,21:15,6,21
12,VfL Wolfsburg,WOB,14,4,8,2,14:11,3,20
13,Hannover 96,H96,14,4,7,3,21:17,4,19
14,VfB Stuttgart,VFB,15,4,7,4,16:16,0,19
15,Eintracht Frankfurt,SGE,14,5,3,6,22:18,4,18
16,MSV Duisburg,MSV,14,3,8,3,14:16,-2,17
17,1. FC Kaiserslautern,FCK,15,4,4,7,24:32,-8,16
18,1. FC Köln,KOE,14,3,4,7,17:25,-8,13
