#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,12,0,1,32:8,24,36
2,Werder Bremen,SVW,13,9,2,2,36:18,18,29
3,Hamburger SV,HSV,13,9,2,2,21:8,13,29
4,FC Schalke 04,S04,12,8,4,0,23:8,15,28
5,Bor. Mönchengladbach,BMG,14,7,5,2,21:13,8,26
6,Borussia Dortmund,BVB,14,7,3,4,19:14,5,24
7,Hertha BSC,BSC,13,6,4,3,23:15,8,22
8,Arminia Bielefeld,DSC,13,7,1,5,17:12,5,22
9,Bayer Leverkusen,B04,14,5,5,4,21:19,2,20
10,1. FSV Mainz 05,M05,13,5,4,4,26:19,7,19
11,Hannover 96,H96,13,4,7,2,21:16,5,19
12,VfL Wolfsburg,WOB,13,4,7,2,13:10,3,19
13,Eintracht Frankfurt,SGE,13,5,3,5,22:17,5,18
14,1. FC Nürnberg,FCN,13,5,3,5,18:15,3,18
15,VfB Stuttgart,VFB,13,3,7,3,15:14,1,16
16,MSV Duisburg,MSV,12,3,7,2,12:12,0,16
17,1. FC Kaiserslautern,FCK,13,3,4,6,21:30,-9,13
18,1. FC Köln,KOE,12,2,3,7,13:24,-11,9
