#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,12,8,3,1,26:7,19,27
2,VfL Wolfsburg,WOB,12,5,3,4,26:20,6,18
3,Bayer Leverkusen,B04,12,5,3,4,17:14,3,18
4,1. FC Köln,KOE,12,5,1,6,16:20,-4,16
5,Bor. Mönchengladbach,BMG,12,3,5,4,11:10,1,14
6,VfB Stuttgart,VFB,12,3,5,4,18:19,-1,14
7,Borussia Dortmund,BVB,13,3,3,7,15:19,-4,12
8,FC Augsburg,FCA,12,4,0,8,8:14,-6,12
9,Werder Bremen,SVW,12,3,3,6,17:31,-14,12
10,FC Schalke 04,S04,11,3,1,7,13:17,-4,10
11,SC Freiburg,SCF,12,2,4,6,11:17,-6,10
12,1899 Hoffenheim,TSG,12,2,4,6,13:20,-7,10
12,Hannover 96,H96,12,2,4,6,13:20,-7,10
14,Eintracht Frankfurt,SGE,12,2,4,6,19:27,-8,10
15,SC Paderborn 07,SCP,12,2,4,6,8:23,-15,10
16,Hertha BSC,BSC,12,2,3,7,16:24,-8,9
17,1. FSV Mainz 05,M05,12,1,6,5,13:22,-9,9
18,Hamburger SV,HSV,12,2,3,7,6:21,-15,9
