#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,11,7,3,1,23:6,17,24
2,VfL Wolfsburg,WOB,11,5,3,3,26:19,7,18
3,1. FC Köln,KOE,12,5,1,6,16:20,-4,16
4,Bayer Leverkusen,B04,11,4,3,4,14:14,0,15
5,VfB Stuttgart,VFB,12,3,5,4,18:19,-1,14
6,Bor. Mönchengladbach,BMG,11,3,4,4,9:8,1,13
7,FC Augsburg,FCA,12,4,0,8,8:14,-6,12
8,Borussia Dortmund,BVB,12,3,2,7,15:19,-4,11
9,FC Schalke 04,S04,11,3,1,7,13:17,-4,10
10,1899 Hoffenheim,TSG,11,2,4,5,12:17,-5,10
11,Eintracht Frankfurt,SGE,11,2,4,5,17:23,-6,10
12,SC Freiburg,SCF,12,2,4,6,11:17,-6,10
13,Hannover 96,H96,12,2,4,6,13:20,-7,10
14,SC Paderborn 07,SCP,12,2,4,6,8:23,-15,10
15,1. FSV Mainz 05,M05,12,1,6,5,13:22,-9,9
16,Werder Bremen,SVW,11,2,3,6,16:31,-15,9
17,Hamburger SV,HSV,12,2,3,7,6:21,-15,9
18,Hertha BSC,BSC,11,2,2,7,16:24,-8,8
