#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,7,4,3,0,12:1,11,15
2,1. FC Köln,KOE,8,4,1,3,12:13,-1,13
3,VfB Stuttgart,VFB,9,3,3,3,16:16,0,12
4,VfL Wolfsburg,WOB,8,3,2,3,15:11,4,11
5,Bayer Leverkusen,B04,8,3,2,3,10:10,0,11
6,Bor. Mönchengladbach,BMG,7,2,3,2,6:4,2,9
7,FC Schalke 04,S04,8,3,0,5,12:12,0,9
8,FC Augsburg,FCA,9,3,0,6,5:10,-5,9
9,Eintracht Frankfurt,SGE,7,2,2,3,12:13,-1,8
10,1. FSV Mainz 05,M05,9,1,5,3,10:15,-5,8
11,Hannover 96,H96,8,2,2,4,9:14,-5,8
12,SC Freiburg,SCF,9,1,4,4,9:15,-6,7
13,1899 Hoffenheim,TSG,7,1,3,3,5:10,-5,6
14,Hertha BSC,BSC,8,1,2,5,13:20,-7,5
15,SC Paderborn 07,SCP,7,1,2,4,6:15,-9,5
16,Hamburger SV,HSV,8,1,2,5,2:11,-9,5
17,Werder Bremen,SVW,9,1,2,6,13:29,-16,5
18,Borussia Dortmund,BVB,8,1,1,6,8:15,-7,4
