#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,11,3,3,34:11,23,36
2,Bor. Mönchengladbach,BMG,17,7,6,4,21:12,9,27
3,VfL Wolfsburg,WOB,17,7,5,5,34:25,9,26
4,Bayer Leverkusen,B04,17,7,4,6,23:22,1,25
5,1. FC Köln,KOE,17,5,4,8,16:23,-7,19
6,FC Augsburg,FCA,17,6,0,11,15:22,-7,18
7,VfB Stuttgart,VFB,17,4,5,8,24:32,-8,17
8,Borussia Dortmund,BVB,17,4,4,9,21:27,-6,16
9,1. FSV Mainz 05,M05,17,3,7,7,18:28,-10,16
10,Hannover 96,H96,17,3,6,8,19:31,-12,15
11,Werder Bremen,SVW,17,3,6,8,25:41,-16,15
12,1899 Hoffenheim,TSG,17,3,5,9,18:29,-11,14
13,FC Schalke 04,S04,17,3,4,10,16:26,-10,13
14,SC Freiburg,SCF,17,2,7,8,15:25,-10,13
15,Hertha BSC,BSC,17,3,4,10,19:30,-11,13
16,SC Paderborn 07,SCP,17,3,4,10,10:34,-24,13
17,Hamburger SV,HSV,17,3,3,11,9:32,-23,12
18,Eintracht Frankfurt,SGE,17,2,5,10,20:36,-16,11
