#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,16,11,3,2,33:9,24,36
2,Bayer Leverkusen,B04,15,7,4,4,22:17,5,25
3,Bor. Mönchengladbach,BMG,16,6,6,4,19:12,7,24
4,VfL Wolfsburg,WOB,15,6,4,5,29:22,7,22
5,1. FC Köln,KOE,16,5,4,7,16:21,-5,19
6,Borussia Dortmund,BVB,16,4,4,8,20:25,-5,16
7,1. FSV Mainz 05,M05,15,3,7,5,18:24,-6,16
8,1899 Hoffenheim,TSG,15,3,5,7,17:24,-7,14
9,VfB Stuttgart,VFB,16,3,5,8,22:31,-9,14
10,Werder Bremen,SVW,15,3,5,7,22:37,-15,14
11,FC Schalke 04,S04,15,3,4,8,16:22,-6,13
12,Hertha BSC,BSC,15,3,4,8,18:26,-8,13
13,SC Paderborn 07,SCP,16,3,4,9,10:33,-23,13
14,SC Freiburg,SCF,15,2,6,7,13:22,-9,12
15,FC Augsburg,FCA,15,4,0,11,11:21,-10,12
16,Hannover 96,H96,16,2,6,8,17:30,-13,12
17,Hamburger SV,HSV,16,3,3,10,8:30,-22,12
18,Eintracht Frankfurt,SGE,16,2,4,10,20:36,-16,10
