#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bor. Mönchengladbach,BMG,4,2,2,0,5:1,4,8
2,1. FC Köln,KOE,5,2,1,2,5:4,1,7
3,1899 Hoffenheim,TSG,4,1,3,0,4:2,2,6
4,Bayern München,FCB,4,1,3,0,3:1,2,6
5,1. FSV Mainz 05,M05,5,1,3,1,8:9,-1,6
6,Eintracht Frankfurt,SGE,4,1,2,1,7:8,-1,5
7,Bayer Leverkusen,B04,4,1,2,1,6:7,-1,5
8,VfB Stuttgart,VFB,5,1,2,2,10:12,-2,5
9,VfL Wolfsburg,WOB,4,1,1,2,4:5,-1,4
10,SC Paderborn 07,SCP,4,1,1,2,5:7,-2,4
11,Hamburger SV,HSV,5,1,1,3,1:6,-5,4
12,Hannover 96,H96,5,1,1,3,1:7,-6,4
13,FC Schalke 04,S04,5,1,0,4,6:9,-3,3
14,Borussia Dortmund,BVB,4,1,0,3,5:8,-3,3
15,FC Augsburg,FCA,5,1,0,4,2:6,-4,3
16,SC Freiburg,SCF,5,0,2,3,5:10,-5,2
17,Werder Bremen,SVW,5,0,2,3,8:17,-9,2
18,Hertha BSC,BSC,4,0,1,3,4:9,-5,1
