#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,13,9,3,1,30:7,23,30
2,Bayer Leverkusen,B04,13,6,3,4,18:14,4,21
3,VfL Wolfsburg,WOB,13,5,4,4,27:21,6,19
4,Bor. Mönchengladbach,BMG,13,4,5,4,13:10,3,17
5,1. FC Köln,KOE,13,5,2,6,16:20,-4,17
6,Borussia Dortmund,BVB,14,4,3,7,18:21,-3,15
7,VfB Stuttgart,VFB,13,3,5,5,18:23,-5,14
8,Werder Bremen,SVW,13,3,4,6,18:32,-14,13
9,Hertha BSC,BSC,13,3,3,7,17:24,-7,12
10,1. FSV Mainz 05,M05,13,2,6,5,15:22,-7,12
11,FC Augsburg,FCA,13,4,0,9,8:16,-8,12
12,FC Schalke 04,S04,12,3,2,7,15:19,-4,11
13,1899 Hoffenheim,TSG,13,2,5,6,13:20,-7,11
14,Hannover 96,H96,13,2,4,7,13:22,-9,10
15,SC Freiburg,SCF,13,2,4,7,11:20,-9,10
16,Eintracht Frankfurt,SGE,13,2,4,7,20:30,-10,10
17,SC Paderborn 07,SCP,13,2,4,7,8:27,-19,10
18,Hamburger SV,HSV,13,2,3,8,6:24,-18,9
