#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,SC Paderborn 07,SCP,1,1,0,0,3:0,3,3
2,1. FC Köln,KOE,1,1,0,0,2:0,2,3
2,Bayer Leverkusen,B04,1,1,0,0,2:0,2,3
4,Borussia Dortmund,BVB,1,1,0,0,3:2,1,3
5,1. FSV Mainz 05,M05,1,0,1,0,2:2,0,1
5,Eintracht Frankfurt,SGE,1,0,1,0,2:2,0,1
5,Werder Bremen,SVW,1,0,1,0,2:2,0,1
8,1899 Hoffenheim,TSG,1,0,1,0,1:1,0,1
8,Bayern München,FCB,1,0,1,0,1:1,0,1
8,VfB Stuttgart,VFB,1,0,1,0,1:1,0,1
11,Bor. Mönchengladbach,BMG,1,0,1,0,0:0,0,1
11,Hamburger SV,HSV,1,0,1,0,0:0,0,1
11,Hannover 96,H96,1,0,1,0,0:0,0,1
14,FC Schalke 04,S04,1,0,0,1,1:2,-1,0
14,VfL Wolfsburg,WOB,1,0,0,1,1:2,-1,0
16,SC Freiburg,SCF,1,0,0,1,0:1,-1,0
17,Hertha BSC,BSC,1,0,0,1,2:4,-2,0
18,FC Augsburg,FCA,1,0,0,1,0:2,-2,0
