#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfB Stuttgart,VFB,5,3,2,0,13:9,4,11
2,Werder Bremen,SVW,5,3,1,1,17:6,11,10
3,Borussia Dortmund,BVB,5,2,1,2,7:7,0,7
4,Energie Cottbus,FCE,5,2,1,2,5:7,-2,7
5,1. FC Nürnberg,FCN,5,1,3,1,7:5,2,6
6,Alemannia Aachen,AAC,5,2,0,3,8:11,-3,6
7,FC Schalke 04,S04,5,2,0,3,4:9,-5,6
8,VfL Bochum,BOC,5,1,2,2,6:6,0,5
9,Hamburger SV,HSV,5,1,2,2,6:7,-1,5
10,VfL Wolfsburg,WOB,5,1,2,2,3:6,-3,5
11,Hannover 96,H96,5,1,2,2,5:9,-4,5
12,Eintracht Frankfurt,SGE,5,0,4,1,4:6,-2,4
13,Bayern München,FCB,5,1,1,3,6:9,-3,4
14,Bayer Leverkusen,B04,5,1,1,3,5:9,-4,4
15,Arminia Bielefeld,DSC,5,0,3,2,4:6,-2,3
16,1. FSV Mainz 05,M05,5,0,3,2,3:6,-3,3
17,Hertha BSC,BSC,5,0,3,2,4:8,-4,3
18,Bor. Mönchengladbach,BMG,5,0,0,5,3:11,-8,0
