#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1899 Hoffenheim,TSG,17,11,2,4,42:23,19,35
2,Bayern München,FCB,17,10,5,2,39:24,15,35
3,Hertha BSC,BSC,17,10,3,4,27:20,7,33
4,Hamburger SV,HSV,17,10,3,4,26:24,2,33
5,Bayer Leverkusen,B04,17,10,2,5,36:21,15,32
6,Borussia Dortmund,BVB,17,7,8,2,27:19,8,29
7,FC Schalke 04,S04,17,7,6,4,24:16,8,27
8,Werder Bremen,SVW,17,7,5,5,39:28,11,26
9,VfL Wolfsburg,WOB,17,7,5,5,35:25,10,26
10,VfB Stuttgart,VFB,17,7,4,6,26:23,3,25
11,1. FC Köln,KOE,17,7,1,9,19:25,-6,22
12,Eintracht Frankfurt,SGE,17,5,4,8,23:29,-6,19
13,Hannover 96,H96,17,4,5,8,20:32,-12,17
14,Arminia Bielefeld,DSC,17,2,8,7,15:27,-12,14
15,Karlsruher SC,KSC,17,4,1,12,15:32,-17,13
16,Energie Cottbus,FCE,17,3,4,10,12:29,-17,13
17,VfL Bochum,BOC,17,1,8,8,19:30,-11,11
18,Bor. Mönchengladbach,BMG,17,3,2,12,18:35,-17,11
