#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hamburger SV,HSV,21,13,3,5,33:28,5,42
2,1899 Hoffenheim,TSG,21,12,4,5,49:31,18,40
3,Hertha BSC,BSC,21,12,4,5,33:25,8,40
4,Bayern München,FCB,21,11,5,5,44:30,14,38
5,Bayer Leverkusen,B04,21,11,3,7,44:29,15,36
6,VfL Wolfsburg,WOB,21,10,6,5,42:27,15,36
7,VfB Stuttgart,VFB,21,9,6,6,38:31,7,33
8,Borussia Dortmund,BVB,21,7,11,3,31:25,6,32
9,FC Schalke 04,S04,21,8,7,6,27:20,7,31
10,1. FC Köln,KOE,21,8,4,9,24:29,-5,28
11,Werder Bremen,SVW,21,7,6,8,42:34,8,27
12,Eintracht Frankfurt,SGE,21,6,5,10,27:35,-8,23
13,Hannover 96,H96,21,5,6,10,27:41,-14,21
14,Energie Cottbus,FCE,21,5,5,11,18:34,-16,20
15,Arminia Bielefeld,DSC,21,3,10,8,19:32,-13,19
16,VfL Bochum,BOC,21,3,9,9,24:34,-10,18
17,Karlsruher SC,KSC,21,5,2,14,18:37,-19,17
18,Bor. Mönchengladbach,BMG,21,4,4,13,23:41,-18,16
