#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfL Wolfsburg,WOB,30,18,6,6,66:36,30,60
2,Bayern München,FCB,30,17,6,7,61:38,23,57
3,Hertha BSC,BSC,30,17,5,8,44:36,8,56
4,VfB Stuttgart,VFB,30,16,7,7,54:39,15,55
5,Hamburger SV,HSV,30,17,4,9,43:41,2,55
6,Borussia Dortmund,BVB,30,13,13,4,49:33,16,52
7,FC Schalke 04,S04,30,14,7,9,44:29,15,49
8,Bayer Leverkusen,B04,30,13,6,11,52:38,14,45
9,1899 Hoffenheim,TSG,30,12,9,9,54:45,9,45
10,Werder Bremen,SVW,30,10,9,11,55:42,13,39
11,1. FC Köln,KOE,30,10,5,15,32:45,-13,35
12,Hannover 96,H96,30,9,8,13,43:59,-16,35
13,Eintracht Frankfurt,SGE,30,8,8,14,36:49,-13,32
14,VfL Bochum,BOC,30,6,10,14,35:49,-14,28
15,Energie Cottbus,FCE,30,7,6,17,26:51,-25,27
16,Arminia Bielefeld,DSC,30,4,14,12,25:44,-19,26
17,Bor. Mönchengladbach,BMG,30,6,6,18,36:56,-20,24
18,Karlsruher SC,KSC,30,6,5,19,21:46,-25,23
