#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1899 Hoffenheim,TSG,11,8,1,2,31:16,15,25
2,Bayer Leverkusen,B04,11,8,0,3,26:11,15,24
3,Bayern München,FCB,11,6,3,2,25:17,8,21
4,FC Schalke 04,S04,11,5,5,1,17:8,9,20
5,Hamburger SV,HSV,11,6,2,3,17:18,-1,20
6,Borussia Dortmund,BVB,11,4,6,1,19:16,3,18
7,Hertha BSC,BSC,11,5,3,3,15:15,0,18
8,Werder Bremen,SVW,11,4,4,3,28:23,5,16
9,VfL Wolfsburg,WOB,11,4,4,3,23:18,5,16
10,VfB Stuttgart,VFB,11,5,1,5,16:15,1,16
11,1. FC Köln,KOE,11,5,1,5,11:13,-2,16
12,Eintracht Frankfurt,SGE,11,3,3,5,13:17,-4,12
13,Hannover 96,H96,11,3,3,5,13:20,-7,12
14,Karlsruher SC,KSC,11,3,0,8,9:20,-11,9
15,VfL Bochum,BOC,11,1,5,5,14:19,-5,8
16,Arminia Bielefeld,DSC,11,1,5,5,12:20,-8,8
17,Bor. Mönchengladbach,BMG,11,2,1,8,10:22,-12,7
18,Energie Cottbus,FCE,11,1,3,7,6:17,-11,6
