#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Hertha BSC,BSC,25,15,4,6,39:29,10,49
2,Bayern München,FCB,25,14,6,5,53:31,22,48
2,VfL Wolfsburg,WOB,25,14,6,5,53:31,22,48
4,Hamburger SV,HSV,25,15,3,7,39:36,3,48
5,1899 Hoffenheim,TSG,25,12,8,5,52:34,18,44
6,VfB Stuttgart,VFB,25,12,6,7,44:36,8,42
7,Bayer Leverkusen,B04,25,11,5,9,46:33,13,38
8,FC Schalke 04,S04,25,10,7,8,34:27,7,37
9,Borussia Dortmund,BVB,25,8,13,4,37:31,6,37
10,Werder Bremen,SVW,25,8,8,9,46:35,11,32
11,1. FC Köln,KOE,25,9,5,11,29:35,-6,32
12,Eintracht Frankfurt,SGE,25,6,8,11,30:39,-9,26
13,Hannover 96,H96,25,6,8,11,35:52,-17,26
14,VfL Bochum,BOC,25,5,10,10,29:40,-11,25
15,Arminia Bielefeld,DSC,25,4,12,9,21:36,-15,24
16,Bor. Mönchengladbach,BMG,25,6,4,15,32:47,-15,22
17,Energie Cottbus,FCE,25,5,5,15,21:44,-23,20
18,Karlsruher SC,KSC,25,5,2,18,18:42,-24,17
