#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1899 Hoffenheim,TSG,14,10,1,3,37:20,17,31
2,Bayer Leverkusen,B04,14,9,1,4,32:17,15,28
3,Bayern München,FCB,14,8,4,2,33:21,12,28
4,Hertha BSC,BSC,14,8,3,3,21:18,3,27
5,Hamburger SV,HSV,14,8,2,4,22:22,0,26
6,Borussia Dortmund,BVB,14,6,6,2,25:18,7,24
7,FC Schalke 04,S04,14,6,5,3,22:13,9,23
8,VfL Wolfsburg,WOB,14,6,4,4,32:22,10,22
9,Werder Bremen,SVW,14,5,5,4,32:26,6,20
10,1. FC Köln,KOE,14,6,1,7,15:20,-5,19
11,VfB Stuttgart,VFB,14,5,3,6,19:21,-2,18
12,Eintracht Frankfurt,SGE,14,4,4,6,19:23,-4,16
13,Hannover 96,H96,14,3,4,7,15:27,-12,13
14,Arminia Bielefeld,DSC,14,2,6,6,14:23,-9,12
15,Bor. Mönchengladbach,BMG,14,3,2,9,15:27,-12,11
16,VfL Bochum,BOC,14,1,7,6,17:23,-6,10
17,Karlsruher SC,KSC,14,3,1,10,12:25,-13,10
18,Energie Cottbus,FCE,14,2,3,9,8:24,-16,9
