#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Werder Bremen,SVW,4,2,1,1,11:5,6,7
2,VfB Stuttgart,VFB,3,2,1,0,8:6,2,7
3,Alemannia Aachen,AAC,4,2,0,2,7:6,1,6
4,Borussia Dortmund,BVB,4,2,0,2,6:6,0,6
5,FC Schalke 04,S04,4,2,0,2,4:6,-2,6
6,1. FC Nürnberg,FCN,3,1,2,0,4:1,3,5
7,Eintracht Frankfurt,SGE,4,0,4,0,4:4,0,4
8,Hannover 96,H96,3,1,1,1,4:7,-3,4
9,Bayern München,FCB,3,1,0,2,3:4,-1,3
10,Hertha BSC,BSC,4,0,3,1,4:6,-2,3
11,Energie Cottbus,FCE,3,1,0,2,2:5,-3,3
12,Hamburger SV,HSV,3,0,2,1,4:5,-1,2
13,Arminia Bielefeld,DSC,4,0,2,2,3:5,-2,2
14,1. FSV Mainz 05,M05,3,0,2,1,2:4,-2,2
15,VfL Wolfsburg,WOB,4,0,2,2,2:6,-4,2
16,VfL Bochum,BOC,3,0,1,2,3:5,-2,1
17,Bayer Leverkusen,B04,4,0,1,3,3:9,-6,1
18,Bor. Mönchengladbach,BMG,3,0,0,3,2:8,-6,0
