#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,12,7,2,3,18:14,4,23
2,VfB Stuttgart,VFB,12,6,4,2,22:16,6,22
3,Werder Bremen,SVW,11,6,3,2,32:17,15,21
4,Hannover 96,H96,12,6,2,4,14:16,-2,20
5,Bayer Leverkusen,B04,12,5,2,5,18:19,-1,17
6,1. FC Nürnberg,FCN,11,2,7,2,12:9,3,13
7,Bayern München,FCB,11,4,1,6,17:19,-2,13
8,Eintracht Frankfurt,SGE,12,2,6,4,16:20,-4,12
9,Alemannia Aachen,AAC,11,3,3,5,14:18,-4,12
10,VfL Bochum,BOC,11,2,5,4,13:13,0,11
11,Hamburger SV,HSV,12,2,5,5,14:17,-3,11
12,Borussia Dortmund,BVB,11,3,2,6,14:20,-6,11
13,1. FSV Mainz 05,M05,11,2,5,4,7:13,-6,11
14,VfL Wolfsburg,WOB,12,2,4,6,10:16,-6,10
15,Energie Cottbus,FCE,11,2,3,6,9:18,-9,9
16,Hertha BSC,BSC,12,1,5,6,10:23,-13,8
17,Arminia Bielefeld,DSC,11,1,4,6,11:16,-5,7
18,Bor. Mönchengladbach,BMG,12,1,2,9,8:20,-12,5
