#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,13,7,3,3,19:15,4,24
2,Werder Bremen,SVW,12,6,4,2,33:18,15,22
3,VfB Stuttgart,VFB,13,6,4,3,23:19,4,22
4,Hannover 96,H96,13,6,2,5,14:18,-4,20
5,Bayer Leverkusen,B04,13,5,3,5,18:19,-1,18
6,Bayern München,FCB,12,5,1,6,20:21,-1,16
7,Alemannia Aachen,AAC,12,4,3,5,16:18,-2,15
8,Hamburger SV,HSV,13,3,5,5,16:17,-1,14
9,1. FC Nürnberg,FCN,12,2,7,3,14:12,2,13
10,Eintracht Frankfurt,SGE,13,2,7,4,18:22,-4,13
11,Energie Cottbus,FCE,12,3,3,6,12:20,-8,12
12,VfL Bochum,BOC,12,2,5,5,13:16,-3,11
13,VfL Wolfsburg,WOB,13,2,5,6,10:16,-6,11
14,1. FSV Mainz 05,M05,12,2,5,5,8:15,-7,11
15,Borussia Dortmund,BVB,12,3,2,7,14:22,-8,11
16,Hertha BSC,BSC,13,1,5,7,11:26,-15,8
17,Arminia Bielefeld,DSC,12,1,4,7,11:17,-6,7
18,Bor. Mönchengladbach,BMG,13,1,2,10,8:21,-13,5
