#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,12,7,2,3,18:14,4,23
2,VfB Stuttgart,VFB,12,6,4,2,22:16,6,22
3,Werder Bremen,SVW,10,6,2,2,30:15,15,20
4,Hannover 96,H96,12,6,2,4,14:16,-2,20
5,Bayer Leverkusen,B04,11,4,2,5,17:19,-2,14
6,1. FC Nürnberg,FCN,10,2,7,1,11:7,4,13
7,Bayern München,FCB,11,4,1,6,17:19,-2,13
8,Eintracht Frankfurt,SGE,11,2,6,3,15:17,-2,12
9,VfL Bochum,BOC,11,2,5,4,13:13,0,11
10,Hamburger SV,HSV,12,2,5,5,14:17,-3,11
11,Alemannia Aachen,AAC,10,3,2,5,12:16,-4,11
11,Borussia Dortmund,BVB,10,3,2,5,12:16,-4,11
13,1. FSV Mainz 05,M05,11,2,5,4,7:13,-6,11
14,VfL Wolfsburg,WOB,11,2,4,5,9:14,-5,10
15,Energie Cottbus,FCE,11,2,3,6,9:18,-9,9
16,Arminia Bielefeld,DSC,10,1,4,5,10:14,-4,7
17,Hertha BSC,BSC,11,1,4,6,10:23,-13,7
18,Bor. Mönchengladbach,BMG,12,1,2,9,8:20,-12,5
