#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfB Stuttgart,VFB,6,4,2,0,15:10,5,14
2,Werder Bremen,SVW,6,4,1,1,19:7,12,13
3,Borussia Dortmund,BVB,6,3,1,2,10:8,2,10
4,FC Schalke 04,S04,6,3,0,3,6:9,-3,9
5,Energie Cottbus,FCE,6,2,2,2,5:7,-2,8
5,VfL Wolfsburg,WOB,6,2,2,2,5:7,-2,8
7,Hannover 96,H96,6,2,2,2,6:9,-3,8
8,1. FC Nürnberg,FCN,6,1,4,1,8:6,2,7
9,Eintracht Frankfurt,SGE,6,1,4,1,5:6,-1,7
10,Bayern München,FCB,6,2,1,3,9:11,-2,7
11,Bayer Leverkusen,B04,6,2,1,3,8:10,-2,7
12,Alemannia Aachen,AAC,6,2,1,3,8:11,-3,7
13,Arminia Bielefeld,DSC,6,1,3,2,7:6,1,6
14,VfL Bochum,BOC,6,1,3,2,9:9,0,6
15,Hamburger SV,HSV,6,1,2,3,6:9,-3,5
16,Hertha BSC,BSC,6,0,4,2,6:10,-4,4
17,1. FSV Mainz 05,M05,6,0,3,3,3:10,-7,3
18,Bor. Mönchengladbach,BMG,6,0,1,5,4:12,-8,1
