#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfB Stuttgart,VFB,2,2,0,0,6:4,2,6
2,1. FC Nürnberg,FCN,2,1,1,0,3:0,3,4
3,Werder Bremen,SVW,2,1,0,1,4:4,0,3
4,Alemannia Aachen,AAC,2,1,0,1,3:3,0,3
4,Bayern München,FCB,2,1,0,1,3:3,0,3
4,Borussia Dortmund,BVB,2,1,0,1,3:3,0,3
7,Energie Cottbus,FCE,2,1,0,1,1:2,-1,3
7,FC Schalke 04,S04,2,1,0,1,1:2,-1,3
9,Hannover 96,H96,2,1,0,1,2:5,-3,3
10,Eintracht Frankfurt,SGE,2,0,2,0,2:2,0,2
11,Hertha BSC,BSC,2,0,2,0,1:1,0,2
11,VfL Wolfsburg,WOB,2,0,2,0,1:1,0,2
13,Hamburger SV,HSV,2,0,1,1,2:3,-1,1
13,VfL Bochum,BOC,2,0,1,1,2:3,-1,1
15,Arminia Bielefeld,DSC,2,0,1,1,1:2,-1,1
16,1. FSV Mainz 05,M05,2,0,1,1,1:3,-2,1
17,Bayer Leverkusen,B04,2,0,0,2,2:5,-3,0
17,Bor. Mönchengladbach,BMG,2,0,0,2,2:5,-3,0
