#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfB Stuttgart,VFB,16,8,4,4,28:22,6,28
2,FC Schalke 04,S04,16,8,3,5,23:19,4,27
3,Werder Bremen,SVW,15,7,5,3,37:21,16,26
4,Hannover 96,H96,16,7,2,7,17:23,-6,23
5,Hamburger SV,HSV,16,5,6,5,19:18,1,21
6,Bayer Leverkusen,B04,16,6,3,7,23:24,-1,21
7,Bayern München,FCB,15,6,1,8,22:25,-3,19
8,Energie Cottbus,FCE,15,5,3,7,16:23,-7,18
9,VfL Bochum,BOC,15,4,5,6,21:20,1,17
10,Eintracht Frankfurt,SGE,16,3,8,5,23:27,-4,17
11,Borussia Dortmund,BVB,15,5,2,8,19:24,-5,17
12,Alemannia Aachen,AAC,15,4,3,8,18:25,-7,15
13,1. FC Nürnberg,FCN,15,2,8,5,14:15,-1,14
14,Hertha BSC,BSC,16,3,5,8,19:29,-10,14
15,VfL Wolfsburg,WOB,16,2,6,8,13:21,-8,12
16,1. FSV Mainz 05,M05,15,2,6,7,12:22,-10,12
17,Arminia Bielefeld,DSC,15,2,5,8,15:22,-7,11
18,Bor. Mönchengladbach,BMG,16,1,2,13,8:25,-17,5
