#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,VfB Stuttgart,VFB,2,2,0,0,6:4,2,6
2,1. FC Nürnberg,FCN,3,1,2,0,4:1,3,5
3,Werder Bremen,SVW,3,1,1,1,5:5,0,4
4,Bayern München,FCB,2,1,0,1,3:3,0,3
4,Eintracht Frankfurt,SGE,3,0,3,0,3:3,0,3
6,Hertha BSC,BSC,3,0,3,0,2:2,0,3
7,Alemannia Aachen,AAC,3,1,0,2,4:5,-1,3
8,Borussia Dortmund,BVB,3,1,0,2,3:4,-1,3
9,Energie Cottbus,FCE,2,1,0,1,1:2,-1,3
9,FC Schalke 04,S04,2,1,0,1,1:2,-1,3
11,Hannover 96,H96,2,1,0,1,2:5,-3,3
12,VfL Wolfsburg,WOB,3,0,2,1,1:3,-2,2
13,Hamburger SV,HSV,2,0,1,1,2:3,-1,1
13,VfL Bochum,BOC,2,0,1,1,2:3,-1,1
15,Arminia Bielefeld,DSC,3,0,1,2,2:4,-2,1
16,1. FSV Mainz 05,M05,2,0,1,1,1:3,-2,1
17,Bayer Leverkusen,B04,3,0,1,2,3:6,-3,1
18,Bor. Mönchengladbach,BMG,2,0,0,2,2:5,-3,0
