#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,FC Schalke 04,S04,15,8,3,4,22:17,5,27
2,Werder Bremen,SVW,14,7,5,2,35:18,17,26
3,VfB Stuttgart,VFB,15,7,4,4,27:22,5,25
4,Bayer Leverkusen,B04,15,6,3,6,22:22,0,21
5,Hannover 96,H96,15,6,2,7,15:22,-7,20
6,Bayern München,FCB,14,6,1,7,22:23,-1,19
7,Hamburger SV,HSV,15,4,6,5,17:17,0,18
8,Energie Cottbus,FCE,14,5,3,6,16:21,-5,18
9,Eintracht Frankfurt,SGE,15,3,8,4,23:25,-2,17
10,Alemannia Aachen,AAC,14,4,3,7,17:22,-5,15
11,1. FC Nürnberg,FCN,14,2,8,4,14:13,1,14
12,VfL Bochum,BOC,14,3,5,6,18:20,-2,14
13,Borussia Dortmund,BVB,14,4,2,8,18:24,-6,14
14,VfL Wolfsburg,WOB,15,2,5,8,12:20,-8,11
15,1. FSV Mainz 05,M05,14,2,5,7,10:20,-10,11
16,Hertha BSC,BSC,15,2,5,8,15:29,-14,11
17,Arminia Bielefeld,DSC,14,1,5,8,12:20,-8,8
18,Bor. Mönchengladbach,BMG,15,1,2,12,8:24,-16,5
