#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,9,9,0,0,27:2,25,27
2,VfL Wolfsburg,WOB,9,7,2,0,18:6,12,23
3,Bor. Mönchengladbach,BMG,9,5,3,1,18:10,8,18
4,FC Schalke 04,S04,9,5,3,1,16:9,7,18
5,FC Augsburg,FCA,8,6,0,2,17:11,6,18
6,Bayer Leverkusen,B04,9,4,5,0,18:10,8,17
7,1899 Hoffenheim,TSG,9,5,2,2,19:15,4,17
8,Hannover 96,H96,8,5,0,3,10:10,0,15
9,Eintracht Frankfurt,SGE,9,4,2,3,21:20,1,14
10,SC Paderborn 07,SCP,9,3,4,2,15:11,4,13
11,Hertha BSC,BSC,9,4,1,4,11:15,-4,13
12,Werder Bremen,SVW,8,3,3,2,13:10,3,12
13,Borussia Dortmund,BVB,8,3,2,3,9:9,0,11
14,Hamburger SV,HSV,8,3,2,3,7:8,-1,11
15,1. FSV Mainz 05,M05,8,2,4,2,9:8,1,10
16,SC Freiburg,SCF,8,1,5,2,8:10,-2,8
17,1. FC Köln,KOE,8,1,3,4,4:8,-4,6
18,VfB Stuttgart,VFB,8,1,2,5,4:16,-12,5
