#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,3,2,1,0,5:0,5,7
2,1899 Hoffenheim,TSG,3,2,1,0,5:2,3,7
3,Hannover 96,H96,3,2,1,0,3:1,2,7
4,RB Leipzig,RBL,3,2,0,1,6:3,3,6
5,FC Schalke 04,S04,3,2,0,1,5:2,3,6
6,Bayern München,FCB,3,2,0,1,5:3,2,6
7,Hamburger SV,HSV,3,2,0,1,4:3,1,6
8,FC Augsburg,FCA,3,1,1,1,5:3,2,4
9,Bor. Mönchengladbach,BMG,3,1,1,1,3:3,0,4
9,Hertha BSC,BSC,3,1,1,1,3:3,0,4
11,Eintracht Frankfurt,SGE,3,1,1,1,1:1,0,4
12,VfL Wolfsburg,WOB,3,1,1,1,2:4,-2,4
13,1. FSV Mainz 05,M05,3,1,0,2,3:3,0,3
14,VfB Stuttgart,VFB,3,1,0,2,2:5,-3,3
15,SC Freiburg,SCF,3,0,2,1,1:4,-3,2
16,Werder Bremen,SVW,3,0,1,2,1:4,-3,1
17,Bayer Leverkusen,B04,3,0,1,2,4:8,-4,1
18,1. FC Köln,KOE,3,0,0,3,1:7,-6,0
