#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,20,16,2,2,49:16,33,50
2,Bayer Leverkusen,B04,20,9,7,4,41:27,14,34
3,FC Schalke 04,S04,20,9,7,4,32:25,7,34
4,Eintracht Frankfurt,SGE,20,9,6,5,26:20,6,33
5,RB Leipzig,RBL,20,9,5,6,32:29,3,32
6,Borussia Dortmund,BVB,20,8,7,5,42:27,15,31
7,Bor. Mönchengladbach,BMG,20,9,4,7,30:32,-2,31
8,FC Augsburg,FCA,20,7,7,6,29:26,3,28
9,1899 Hoffenheim,TSG,20,7,6,7,31:32,-1,27
10,Hannover 96,H96,20,7,6,7,28:30,-2,27
11,Hertha BSC,BSC,20,6,8,6,27:27,0,26
12,SC Freiburg,SCF,20,5,9,6,22:35,-13,24
13,VfL Wolfsburg,WOB,20,4,11,5,23:24,-1,23
14,VfB Stuttgart,VFB,20,6,2,12,16:26,-10,20
15,1. FSV Mainz 05,M05,20,5,5,10,24:35,-11,20
16,Werder Bremen,SVW,20,3,8,9,16:25,-9,17
17,Hamburger SV,HSV,20,4,4,12,16:29,-13,16
18,1. FC Köln,KOE,20,3,4,13,15:34,-19,13
