#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,15,11,2,2,35:11,24,35
2,RB Leipzig,RBL,15,8,3,4,24:21,3,27
3,FC Schalke 04,S04,15,7,5,3,23:17,6,26
4,Bor. Mönchengladbach,BMG,15,7,4,4,24:26,-2,25
5,Bayer Leverkusen,B04,15,6,6,3,29:19,10,24
6,1899 Hoffenheim,TSG,15,6,5,4,25:20,5,23
7,FC Augsburg,FCA,15,6,5,4,22:17,5,23
8,Borussia Dortmund,BVB,15,6,4,5,35:23,12,22
9,Eintracht Frankfurt,SGE,15,6,4,5,16:15,1,22
10,Hannover 96,H96,15,6,4,5,19:19,0,22
11,VfL Wolfsburg,WOB,15,3,9,3,20:19,1,18
12,Hertha BSC,BSC,15,4,6,5,20:22,-2,18
13,VfB Stuttgart,VFB,15,5,2,8,13:19,-6,17
14,1. FSV Mainz 05,M05,15,4,4,7,17:24,-7,16
15,Hamburger SV,HSV,15,4,3,8,13:20,-7,15
16,SC Freiburg,SCF,15,3,6,6,13:28,-15,15
17,Werder Bremen,SVW,15,3,5,7,11:17,-6,14
18,1. FC Köln,KOE,15,0,3,12,9:31,-22,3
