#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,27,21,3,3,66:20,46,66
2,FC Schalke 04,S04,27,14,7,6,41:30,11,49
3,Borussia Dortmund,BVB,27,13,9,5,54:33,21,48
4,Eintracht Frankfurt,SGE,27,13,6,8,38:30,8,45
5,Bayer Leverkusen,B04,27,12,8,7,47:35,12,44
6,RB Leipzig,RBL,27,12,7,8,40:35,5,43
7,1899 Hoffenheim,TSG,27,10,9,8,46:41,5,39
8,VfB Stuttgart,VFB,27,11,4,12,25:30,-5,37
9,Bor. Mönchengladbach,BMG,27,10,6,11,36:42,-6,36
10,FC Augsburg,FCA,27,9,8,10,37:36,1,35
11,Hertha BSC,BSC,27,8,11,8,32:32,0,35
12,Werder Bremen,SVW,27,8,9,10,30:32,-2,33
13,Hannover 96,H96,27,8,8,11,33:39,-6,32
14,SC Freiburg,SCF,27,6,12,9,26:44,-18,30
15,VfL Wolfsburg,WOB,27,4,13,10,28:37,-9,25
16,1. FSV Mainz 05,M05,27,6,7,14,29:46,-17,25
17,1. FC Köln,KOE,27,5,5,17,27:49,-22,20
18,Hamburger SV,HSV,27,4,6,17,19:43,-24,18
