#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,5,4,1,0,13:0,13,13
2,Bayern München,FCB,5,4,0,1,12:3,9,12
3,1899 Hoffenheim,TSG,5,3,2,0,9:5,4,11
4,Hannover 96,H96,5,3,2,0,6:2,4,11
5,FC Augsburg,FCA,5,3,1,1,8:4,4,10
6,FC Schalke 04,S04,5,3,0,2,7:6,1,9
7,Bor. Mönchengladbach,BMG,5,2,2,1,7:5,2,8
8,Hertha BSC,BSC,5,2,2,1,6:5,1,8
9,RB Leipzig,RBL,5,2,1,2,8:6,2,7
10,Eintracht Frankfurt,SGE,5,2,1,2,3:3,0,7
11,Hamburger SV,HSV,5,2,0,3,4:8,-4,6
12,VfB Stuttgart,VFB,5,2,0,3,3:7,-4,6
13,VfL Wolfsburg,WOB,5,1,2,2,3:6,-3,5
14,Bayer Leverkusen,B04,5,1,1,3,9:10,-1,4
15,1. FSV Mainz 05,M05,5,1,0,4,5:10,-5,3
16,SC Freiburg,SCF,5,0,3,2,2:9,-7,3
17,Werder Bremen,SVW,5,0,2,3,3:7,-4,2
18,1. FC Köln,KOE,5,0,0,5,1:13,-12,0
