#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,21,17,2,2,51:16,35,53
2,Bayer Leverkusen,B04,21,9,8,4,41:27,14,35
3,RB Leipzig,RBL,21,10,5,6,33:29,4,35
4,Borussia Dortmund,BVB,21,9,7,5,45:29,16,34
5,FC Schalke 04,S04,21,9,7,5,33:27,6,34
6,Eintracht Frankfurt,SGE,21,9,6,6,26:23,3,33
7,FC Augsburg,FCA,21,8,7,6,32:26,6,31
8,Bor. Mönchengladbach,BMG,21,9,4,8,30:33,-3,31
9,1899 Hoffenheim,TSG,21,7,7,7,32:33,-1,28
10,Hannover 96,H96,21,7,7,7,29:31,-2,28
11,Hertha BSC,BSC,21,6,9,6,28:28,0,27
12,SC Freiburg,SCF,21,5,10,6,22:35,-13,25
13,VfL Wolfsburg,WOB,21,4,12,5,24:25,-1,24
14,VfB Stuttgart,VFB,21,6,3,12,17:27,-10,21
15,Werder Bremen,SVW,21,4,8,9,18:26,-8,20
16,1. FSV Mainz 05,M05,21,5,5,11,24:37,-13,20
17,Hamburger SV,HSV,21,4,5,12,17:30,-13,17
18,1. FC Köln,KOE,21,3,4,14,17:37,-20,13
