#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,17,12,1,4,43:10,33,37
2,Borussia Dortmund,BVB,17,10,4,3,35:12,23,34
3,FC Schalke 04,S04,17,11,1,5,38:22,16,34
4,Bor. Mönchengladbach,BMG,17,10,3,4,25:11,14,33
5,Werder Bremen,SVW,17,9,2,6,30:31,-1,29
6,Bayer Leverkusen,B04,17,7,5,5,22:22,0,26
7,Hannover 96,H96,17,5,8,4,20:24,-4,23
8,VfB Stuttgart,VFB,17,6,4,7,23:20,3,22
9,1899 Hoffenheim,TSG,17,6,4,7,19:19,0,22
10,1. FC Köln,KOE,17,6,3,8,27:35,-8,21
11,Hertha BSC,BSC,17,4,8,5,24:26,-2,20
12,VfL Wolfsburg,WOB,17,6,2,9,23:34,-11,20
13,Hamburger SV,HSV,17,4,7,6,21:27,-6,19
14,1. FSV Mainz 05,M05,17,4,6,7,22:29,-7,18
15,1. FC Nürnberg,FCN,17,5,3,9,17:28,-11,18
16,1. FC Kaiserslautern,FCK,17,3,7,7,13:21,-8,16
17,FC Augsburg,FCA,17,3,6,8,15:28,-13,15
18,SC Freiburg,SCF,17,3,4,10,21:39,-18,13
