#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,32,23,6,3,71:23,48,75
2,Bayern München,FCB,32,21,4,7,71:21,50,67
3,FC Schalke 04,S04,32,18,4,10,67:42,25,58
4,Bor. Mönchengladbach,BMG,32,16,8,8,46:24,22,56
5,VfB Stuttgart,VFB,32,14,8,10,60:42,18,50
6,Bayer Leverkusen,B04,32,13,9,10,47:43,4,48
7,Hannover 96,H96,32,11,12,9,39:43,-4,45
8,Werder Bremen,SVW,32,11,9,12,46:52,-6,42
9,1899 Hoffenheim,TSG,32,10,11,11,38:41,-3,41
10,VfL Wolfsburg,WOB,32,12,5,15,42:56,-14,41
11,1. FC Nürnberg,FCN,32,11,6,15,34:43,-9,39
12,1. FSV Mainz 05,M05,32,9,11,12,47:48,-1,38
13,SC Freiburg,SCF,32,9,10,13,41:56,-15,37
14,Hamburger SV,HSV,32,8,11,13,35:56,-21,35
15,FC Augsburg,FCA,32,7,13,12,35:49,-14,34
16,1. FC Köln,KOE,32,8,6,18,37:67,-30,30
17,Hertha BSC,BSC,32,6,10,16,35:59,-24,28
18,1. FC Kaiserslautern,FCK,32,4,11,17,21:47,-26,23
