#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,24,17,4,3,52:16,36,55
2,Bayern München,FCB,24,15,3,6,51:16,35,48
3,Bor. Mönchengladbach,BMG,24,14,5,5,37:15,22,47
4,FC Schalke 04,S04,24,14,2,8,51:32,19,44
5,Bayer Leverkusen,B04,24,11,7,6,36:29,7,40
6,Werder Bremen,SVW,24,10,6,8,37:38,-1,36
7,Hannover 96,H96,24,8,11,5,30:32,-2,35
8,VfB Stuttgart,VFB,24,9,5,10,41:33,8,32
9,1. FC Nürnberg,FCN,24,9,4,11,23:32,-9,31
10,1899 Hoffenheim,TSG,24,7,9,8,27:28,-1,30
11,VfL Wolfsburg,WOB,24,8,4,12,28:44,-16,28
12,1. FSV Mainz 05,M05,24,6,9,9,35:38,-3,27
13,Hamburger SV,HSV,24,6,9,9,28:42,-14,27
14,1. FC Köln,KOE,24,7,4,13,31:46,-15,25
15,Hertha BSC,BSC,24,5,8,11,26:40,-14,23
16,FC Augsburg,FCA,24,4,10,10,25:39,-14,22
17,SC Freiburg,SCF,24,5,6,13,30:52,-22,21
18,1. FC Kaiserslautern,FCK,24,3,10,11,16:32,-16,19
