#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,5,4,0,1,16:1,15,12
2,Werder Bremen,SVW,5,4,0,1,11:5,6,12
3,Bor. Mönchengladbach,BMG,5,3,1,1,7:3,4,10
4,Bayer Leverkusen,B04,5,3,1,1,6:3,3,10
5,1899 Hoffenheim,TSG,5,3,0,2,9:4,5,9
6,FC Schalke 04,S04,5,3,0,2,11:8,3,9
7,1. FC Nürnberg,FCN,5,3,0,2,5:5,0,9
8,Hertha BSC,BSC,5,2,2,1,6:5,1,8
9,Hannover 96,H96,5,2,2,1,6:7,-1,8
10,VfB Stuttgart,VFB,5,2,1,2,7:3,4,7
11,Borussia Dortmund,BVB,5,2,1,2,6:4,2,7
12,1. FSV Mainz 05,M05,5,2,1,2,7:10,-3,7
13,VfL Wolfsburg,WOB,5,2,0,3,6:9,-3,6
14,SC Freiburg,SCF,5,1,1,3,9:16,-7,4
15,1. FC Köln,KOE,5,1,1,3,7:14,-7,4
16,FC Augsburg,FCA,5,0,2,3,4:10,-6,2
17,1. FC Kaiserslautern,FCK,5,0,2,3,2:8,-6,2
18,Hamburger SV,HSV,5,0,1,4,6:16,-10,1
