#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,1. FSV Mainz 05,M05,2,2,0,0,4:1,3,6
2,Hannover 96,H96,2,2,0,0,4:2,2,6
3,VfB Stuttgart,VFB,2,1,1,0,4:1,3,4
4,Bor. Mönchengladbach,BMG,2,1,1,0,2:1,1,4
5,VfL Wolfsburg,WOB,2,1,0,1,3:1,2,3
6,FC Schalke 04,S04,2,1,0,1,5:4,1,3
7,Borussia Dortmund,BVB,2,1,0,1,3:2,1,3
8,Werder Bremen,SVW,2,1,0,1,2:1,1,3
9,1. FC Nürnberg,FCN,2,1,0,1,2:2,0,3
9,1899 Hoffenheim,TSG,2,1,0,1,2:2,0,3
11,Bayern München,FCB,2,1,0,1,1:1,0,3
12,Bayer Leverkusen,B04,2,1,0,1,1:2,-1,3
13,FC Augsburg,FCA,2,0,2,0,3:3,0,2
14,SC Freiburg,SCF,2,0,1,1,3:4,-1,1
15,Hertha BSC,BSC,2,0,1,1,2:3,-1,1
16,Hamburger SV,HSV,2,0,1,1,3:5,-2,1
17,1. FC Kaiserslautern,FCK,2,0,1,1,1:3,-2,1
18,1. FC Köln,KOE,2,0,0,2,1:8,-7,0
