#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,6,5,0,1,18:1,17,15
2,Werder Bremen,SVW,6,4,1,1,12:6,6,13
3,Bor. Mönchengladbach,BMG,6,4,1,1,8:3,5,13
4,1899 Hoffenheim,TSG,6,4,0,2,12:5,7,12
5,Hannover 96,H96,6,3,2,1,8:8,0,11
6,VfB Stuttgart,VFB,6,3,1,2,9:4,5,10
7,Bayer Leverkusen,B04,6,3,1,2,7:7,0,10
8,1. FC Nürnberg,FCN,6,3,1,2,6:6,0,10
9,FC Schalke 04,S04,6,3,0,3,11:10,1,9
10,Hertha BSC,BSC,6,2,3,1,8:7,1,9
11,Borussia Dortmund,BVB,6,2,1,3,7:6,1,7
12,1. FC Köln,KOE,6,2,1,3,11:15,-4,7
13,1. FSV Mainz 05,M05,6,2,1,3,8:13,-5,7
14,VfL Wolfsburg,WOB,6,2,0,4,7:12,-5,6
15,1. FC Kaiserslautern,FCK,6,1,2,3,5:9,-4,5
16,SC Freiburg,SCF,6,1,1,4,10:18,-8,4
17,FC Augsburg,FCA,6,0,3,3,6:12,-6,3
18,Hamburger SV,HSV,6,0,1,5,6:17,-11,1
