#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,9,7,1,1,25:1,24,22
2,Bor. Mönchengladbach,BMG,9,5,2,2,11:6,5,17
3,Borussia Dortmund,BVB,9,5,1,3,15:7,8,16
4,VfB Stuttgart,VFB,9,5,1,3,14:6,8,16
5,Werder Bremen,SVW,9,5,1,3,16:12,4,16
6,FC Schalke 04,S04,9,5,0,4,18:15,3,15
7,Hannover 96,H96,9,4,3,2,11:12,-1,15
8,Bayer Leverkusen,B04,9,4,2,3,12:13,-1,14
9,1899 Hoffenheim,TSG,9,4,1,4,12:9,3,13
10,1. FC Köln,KOE,9,4,1,4,15:18,-3,13
11,Hertha BSC,BSC,9,3,3,3,12:13,-1,12
12,VfL Wolfsburg,WOB,9,4,0,5,11:16,-5,12
13,1. FC Nürnberg,FCN,9,3,2,4,10:12,-2,11
14,1. FC Kaiserslautern,FCK,9,2,2,5,7:13,-6,8
15,1. FSV Mainz 05,M05,9,2,2,5,12:19,-7,8
16,FC Augsburg,FCA,9,1,4,4,7:16,-9,7
17,SC Freiburg,SCF,9,2,1,6,14:24,-10,7
18,Hamburger SV,HSV,9,2,1,6,11:21,-10,7
