#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,18,12,1,5,44:13,31,37
2,Borussia Dortmund,BVB,18,11,4,3,40:13,27,37
3,FC Schalke 04,S04,18,12,1,5,41:23,18,37
4,Bor. Mönchengladbach,BMG,18,11,3,4,28:12,16,36
5,Werder Bremen,SVW,18,9,3,6,30:31,-1,30
6,Bayer Leverkusen,B04,18,8,5,5,25:24,1,29
7,Hannover 96,H96,18,5,9,4,20:24,-4,24
8,1899 Hoffenheim,TSG,18,6,5,7,19:19,0,23
9,VfL Wolfsburg,WOB,18,7,2,9,24:34,-10,23
10,VfB Stuttgart,VFB,18,6,4,8,24:23,1,22
11,1. FC Köln,KOE,18,6,3,9,27:36,-9,21
12,1. FC Nürnberg,FCN,18,6,3,9,19:28,-9,21
13,Hertha BSC,BSC,18,4,8,6,24:28,-4,20
14,Hamburger SV,HSV,18,4,7,7,22:32,-10,19
15,1. FSV Mainz 05,M05,18,4,6,8,24:32,-8,18
16,1. FC Kaiserslautern,FCK,18,3,8,7,13:21,-8,17
17,SC Freiburg,SCF,18,4,4,10,22:39,-17,16
18,FC Augsburg,FCA,18,3,6,9,15:29,-14,15
