#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Borussia Dortmund,BVB,28,19,6,3,63:21,42,63
2,Bayern München,FCB,28,19,3,6,67:18,49,60
3,FC Schalke 04,S04,28,17,3,8,61:35,26,54
4,Bor. Mönchengladbach,BMG,28,15,6,7,41:20,21,51
5,Hannover 96,H96,28,10,11,7,37:39,-2,41
6,VfB Stuttgart,VFB,28,11,7,10,48:38,10,40
7,Bayer Leverkusen,B04,28,11,7,10,39:38,1,40
8,Werder Bremen,SVW,28,11,7,10,41:43,-2,40
9,VfL Wolfsburg,WOB,28,12,4,12,40:49,-9,40
10,1899 Hoffenheim,TSG,28,8,10,10,32:39,-7,34
11,1. FSV Mainz 05,M05,28,8,9,11,42:44,-2,33
12,1. FC Nürnberg,FCN,28,9,4,15,25:39,-14,31
13,SC Freiburg,SCF,28,8,7,13,37:53,-16,31
14,FC Augsburg,FCA,28,6,12,10,30:42,-12,30
15,Hamburger SV,HSV,28,7,9,12,32:50,-18,30
16,1. FC Köln,KOE,28,8,4,16,35:58,-23,28
17,Hertha BSC,BSC,28,6,8,14,30:52,-22,26
18,1. FC Kaiserslautern,FCK,28,3,11,14,17:39,-22,20
