#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,8,8,0,0,26:2,24,24
2,Eintracht Frankfurt,SGE,8,6,1,1,19:11,8,19
3,FC Schalke 04,S04,8,5,2,1,17:8,9,17
4,Borussia Dortmund,BVB,8,3,3,2,18:11,7,12
5,Bayer Leverkusen,B04,8,3,3,2,13:11,2,12
6,Hannover 96,H96,8,3,2,3,16:13,3,11
7,SC Freiburg,SCF,8,3,2,3,13:10,3,11
8,1. FSV Mainz 05,M05,8,3,2,3,9:10,-1,11
9,Werder Bremen,SVW,8,3,1,4,14:13,1,10
10,Hamburger SV,HSV,8,3,1,4,9:11,-2,10
11,Fortuna Düsseldorf,F95,8,2,4,2,6:8,-2,10
12,VfB Stuttgart,VFB,8,2,3,3,8:14,-6,9
13,Bor. Mönchengladbach,BMG,8,2,3,3,9:16,-7,9
14,1899 Hoffenheim,TSG,8,2,2,4,13:17,-4,8
15,1. FC Nürnberg,FCN,8,2,2,4,7:14,-7,8
16,FC Augsburg,FCA,8,1,3,4,5:11,-6,6
17,SpVgg Greuther Fürth,SGF,8,1,2,5,5:14,-9,5
18,VfL Wolfsburg,WOB,8,1,2,5,2:15,-13,5
