#,Mannschaft,Mannschaft_Code,Sp.,S,U,N,Tore,Diff.,Pkt.
1,Bayern München,FCB,29,25,3,1,83:13,70,78
2,Borussia Dortmund,BVB,29,17,7,5,72:35,37,58
3,Bayer Leverkusen,B04,29,14,8,7,53:38,15,50
4,FC Schalke 04,S04,29,13,7,9,50:45,5,46
5,SC Freiburg,SCF,29,12,9,8,39:34,5,45
6,Eintracht Frankfurt,SGE,29,12,6,11,42:42,0,42
7,Bor. Mönchengladbach,BMG,29,10,11,8,36:39,-3,41
8,Hamburger SV,HSV,29,12,5,12,34:45,-11,41
9,1. FSV Mainz 05,M05,29,10,9,10,36:34,2,39
10,Hannover 96,H96,29,11,5,13,50:49,1,38
11,1. FC Nürnberg,FCN,29,9,11,9,33:39,-6,38
12,VfB Stuttgart,VFB,29,10,6,13,31:46,-15,36
13,VfL Wolfsburg,WOB,29,8,10,11,35:45,-10,34
14,Werder Bremen,SVW,29,8,8,13,45:56,-11,32
15,Fortuna Düsseldorf,F95,29,7,9,13,35:45,-10,30
16,FC Augsburg,FCA,29,6,9,14,27:44,-17,27
17,1899 Hoffenheim,TSG,29,6,6,17,35:54,-19,24
18,SpVgg Greuther Fürth,SGF,29,2,9,18,19:52,-33,15
